9462	6239	172815	rpl-24.2	17505458	NP_492572.1
9464	9606	51726	DNAJB11	7706495	NP_057390.1
9464	6239	174514	dnj-20	212645553	NP_741036.2
9467	9606	51454	GULP1	7705318	NP_057399.1
9467	6239	175773	ced-6	25150701	NP_498203.2
9469	9606	57127	RHBG	224548945	NP_065140.3
9471	9606	51733	UPB1	7706509	NP_057411.1
9471	6239	174040	upb-1	17533173	NP_495261.1
9472	9606	51460	SFMBT1	53692193	NP_057413.2
9473	9606	51193	ZNF639	7705935	NP_057415.1
9475	9606	653519	GPR89A	148228819	NP_001091081.1
9475	9606	51463	GPR89B	7706704	NP_057418.1
9475	6239	176650	CELE_Y75B8A.16	17556508	NP_499588.1
9475	6239	182524	C11H1.2	25152565	NP_510384.2
9478	9606	51196	PLCE1	117168250	NP_057425.3
9478	6239	181274	plc-1	193210005	NP_001123141.1
9479	9606	9027	NAT8	117190517	NP_003951.3
9482	9606	28231	SLCO4A1	39777594	NP_057438.3
9482	6239	190573	CELE_Y70G10A.3	17556396	NP_499267.1
9483	9606	51473	DCDC2	117938307	NP_057440.2
9484	9606	51474	LIMA1	7705373	NP_057441.1
9485	9606	50805	IRX4	520975443	NP_001265562.1
9487	9606	51738	GHRL	7706519	NP_057446.1
9488	9606	51206	GP6	563580294	NP_001242946.2
9489	9606	51208	CLDN18	50345279	NP_001002026.1
9491	9606	51479	ANKFY1	110815813	NP_057460.3
9491	6239	173180	F22G12.4	392887530	NP_001252085.1
9493	9606	51744	CD244	262263435	NP_001160135.1
9494	9606	51495	PTPLAD1	117168248	NP_057479.2
9496	9606	51497	NELFCD	399788586	NP_945327.2
9498	9606	25764	HYPK	27734984	NP_057484.3
9499	9606	51503	CWC15	116812573	NP_057487.2
9499	6239	180069	CELE_T10C6.5	17564200	NP_507024.1
9500	9606	51506	UFC1	156416000	NP_057490.2
9500	6239	176313	C40H1.6	17552592	NP_499055.1
9501	9606	51507	RTFDC1	193788722	NP_057491.2
9501	6239	173206	C01A2.5	17505406	NP_493355.1
9502	9606	51654	CDK5RAP1	28872782	NP_057492.2
9502	6239	175841	F25B5.5	17553146	NP_498290.1
9503	9606	50862	RNF141	21361493	NP_057506.2
9504	9606	51222	ZNF219	156415996	NP_057507.2
9505	9606	51225	ABI3	7705981	NP_057512.1
9507	9606	51230	PHF20	18034775	NP_057520.2
9508	9606	51751	HIGD1B	7706543	NP_057522.1
9509	9606	51231	VRK3	71164886	NP_057524.3
9510	9606	51232	CRIM1	10092639	NP_057525.1
9510	6239	179439	crm-1	193207064	NP_741616.2
9512	9606	64398	MPP5	38570142	NP_071919.2
9514	9606	51517	NCKIPSD	7705266	NP_057537.1
9515	9606	252839	TMEM9	568384757	NP_001275499.1
9515	6239	187840	R12C12.6	115532562	NP_001040796.1
9516	9606	25865	PRKD2	19923468	NP_057541.2
9517	9606	51523	CXXC5	158261990	NP_057547.5
9518	9606	51524	TMEM138	7705505	NP_057548.1
9519	9606	51239	ANKRD39	156142184	NP_057550.3
9520	9606	51241	COX16	7706011	NP_057552.1
9521	9606	51526	OSER1	18129646	NP_057554.4
9522	9606	51527	GSKIP	62000633	NP_057556.2
9523	9606	51244	CCDC174	108773808	NP_057558.3
9524	9606	51528	JKAMP	545746333	NP_001271130.1
9524	6239	178993	jamp-1	17562826	NP_504568.1
9530	9606	51248	PDZD11	7706025	NP_057568.1
9531	9606	51249	TMEM69	118918409	NP_057570.2
9533	9606	51535	PPHLN1	41872368	NP_958923.1
9534	9606	51251	NT5C3A	70608082	NP_001002010.1
9534	6239	175843	F25B5.3	17553144	NP_498294.1
9534	6239	178457	Y10G11A.1	392902088	NP_001255892.1
9536	9606	51253	MRPL37	22547134	NP_057575.2
9537	9606	51255	RNF181	7706039	NP_057578.1
9538	9606	51256	TBC1D7	221139904	NP_001137436.1
9539	9606	51257	MARCH2	53729330	NP_057580.3
9541	9606	51259	TMEM216	291219934	NP_001167462.1
9542	9606	51260	PBDC1	32306539	NP_057584.2
9542	6239	173330	Y54E5A.5	17510277	NP_493553.1
9543	9606	51264	MRPL27	7706057	NP_057588.1
9548	9606	51540	SCLY	323668300	NP_057594.4
9548	6239	184440	F13H8.9	17533177	NP_495258.1
9549	9606	51267	CLEC1A	37577103	NP_057595.2
9551	9606	51759	C9orf78	7706557	NP_057604.1
9553	9606	51760	SYT17	40068038	NP_057608.2
9554	9606	51271	UBAP1	283945562	NP_001164674.1
9555	9606	4815	NINJ2	39725946	NP_057617.2
9558	9606	51277	DNAJC27	23821015	NP_057628.1
9559	9606	51279	C1RL	289547636	NP_057630.2
9560	9606	51768	TM7SF3	7706575	NP_057635.1
9561	9606	51281	ANKMY1	544346271	NP_001269700.1
9562	9606	51555	PEX5L	377520115	NP_001243679.1
9563	9606	51283	BFAR	7706091	NP_057645.1
9565	9606	51285	RASL12	7706095	NP_057647.1
9565	6239	190589	Y71F9AR.2	133902128	NP_491082.2
9567	9606	51287	COA4	46198304	NP_057649.2
9568	9606	51289	RXFP3	7706103	NP_057652.1
9569	9606	51557	LGSN	221307485	NP_057655.2
9570	9606	51291	GMIP	91208437	NP_057657.2
9571	9606	51559	NT5DC3	72534692	NP_001026871.1
9573	9606	51293	CD320	7706111	NP_057663.1
9574	9606	51294	PCDH12	7706113	NP_057664.1
9576	9606	51562	MBIP	222080053	NP_057670.2
9577	9606	51299	NRN1	525314165	NP_001265639.1
9578	9606	51300	TIMMDC1	59710109	NP_057673.2
9580	9606	51302	CYP39A1	32313587	NP_057677.2
9581	9606	51303	FKBP11	7706131	NP_057678.1
9582	9606	51304	ZDHHC3	206597477	NP_001128651.1
9582	6239	172257	F33D11.12	17507125	NP_491702.1
9583	9606	51778	MYOZ2	7706595	NP_057683.1
9585	9606	51306	FAM13B	156142188	NP_057687.2
9586	9606	51307	FAM53C	208431810	NP_001129119.1
9588	9606	51566	ARMCX3	29540566	NP_808817.1
9589	9606	51309	ARMCX1	7706143	NP_057692.1
9590	9606	51313	FAM198B	190358490	NP_001026870.2
9591	9606	51567	TDP2	23510348	NP_057698.2
9591	6239	173276	CELE_Y63D3A.4	17510359	NP_493461.1
9592	9606	6540	SLC6A13	21361581	NP_057699.2
9593	9606	51314	NME8	148839372	NP_057700.3
9594	9606	51569	UFM1	7705300	NP_057701.1
9594	6239	176100	tag-277	17557033	NP_498705.1
9595	9606	51315	KRCC1	7706156	NP_057702.1
9597	9606	51317	PHF21A	156546894	NP_001095272.1
9598	9606	51318	MRPL35	22035592	NP_057706.2
9599	9606	51571	FAM49B	377520143	NP_001243692.1
9601	9606	51320	MEX3C	148229134	NP_057710.3
9602	9606	51321	AMZ2	75812968	NP_001028741.1
9603	9606	51324	SPG21	189217845	NP_001121361.1
9604	9606	94104	PAXBP1	22035565	NP_057715.2
9604	6239	172662	F43G9.12	392886461	NP_001250839.1
9605	9606	51327	AHSP	7706180	NP_057717.1
9606	9606	51329	ARL6IP4	507834119	NP_061164.3
9607	9606	10884	MRPS30	58331150	NP_057724.2
9613	9606	51339	DACT1	24158478	NP_057735.2
9617	9606	84258	SYT3	14150054	NP_115674.1
9618	9606	6641	SNTB1	11321640	NP_066301.1
9618	6239	266844	stn-1	17507011	NP_492521.1
9619	9606	1271	CNTFR	22212918	NP_671693.1
9620	9606	9076	CLDN1	10863887	NP_066924.1
9621	9606	9075	CLDN2	9966781	NP_065117.1
9622	9606	8434	RECK	11863156	NP_066934.1
9624	9606	3619	INCENP	102467235	NP_001035784.1
9630	9606	165530	CLEC4F	47778940	NP_775806.2
9631	9606	80331	DNAJC5	45504382	NP_079495.1
9632	9606	666	BOK	14210524	NP_115904.1
9633	9606	7593	MZF1	37622345	NP_003413.2
9635	9606	54971	BANP	291084801	NP_001167013.1
9640	9606	5937	RBMS1	8400718	NP_058520.1
9641	9606	84519	ACRBP	17999524	NP_115878.2
9642	9606	83452	RAB33B	13786129	NP_112586.1
9642	6239	176470	rab-33	17553424	NP_499314.1
9643	9606	9124	PDLIM1	13994151	NP_066272.1
9646	9606	64344	HIF3A	23065535	NP_690007.1
9647	9606	10522	DEAF1	38016945	NP_066288.2
9649	9606	1366	CLDN7	297206811	NP_001171951.1
9650	9606	2530	FUT8	30410728	NP_835369.1
9650	6239	178985	fut-8	32567172	NP_504555.2
9651	9606	100287932	TIMM23	5454122	NP_006318.1
9653	9606	6692	SPINT1	32313599	NP_857593.1
9654	9606	10069	RWDD2B	8393018	NP_058636.1
9655	9606	53407	STX18	8394376	NP_058626.1
9656	9606	29855	UBN1	118572603	NP_001072982.1
9660	9606	50833	TAS2R16	8394395	NP_058641.1
9661	9606	50855	PARD6A	8394417	NP_058644.1
9662	9606	50859	SPOCK3	93141001	NP_058646.2
9662	6239	177010	C54E4.2	71985489	NP_001023098.1
9663	9606	51192	CKLF	8393581	NP_058647.1
9666	9606	50945	TBX22	158187509	NP_001103348.1
9667	9606	116448	OLIG1	237757328	NP_620450.2
9668	9606	91663	MYADM	66932923	NP_001018654.1
9669	9606	50616	IL22	10092625	NP_065386.1
9670	9606	2700	GJA3	22779877	NP_068773.2
9672	9606	5817	PVR	209413726	NP_006496.3
9675	9606	8473	OGT	32307148	NP_858058.1
9675	6239	176000	ogt-1	115532690	NP_001040860.1
9679	9606	54148	MRPL39	27886570	NP_542984.2
9680	9606	3226	HOXC10	24497533	NP_059105.2
9681	9606	26280	IL1RAPL2	11225607	NP_059112.1
9683	9606	51805	COQ3	118600965	NP_059117.3
9683	6239	178403	coq-3	115533050	NP_001041045.1
9685	9606	51809	GALNT7	157502212	NP_059119.2
9685	6239	178661	gly-7	17561826	NP_503512.1
9687	9606	53635	PTOV1	33695090	NP_059128.2
9689	9606	50506	DUOX2	132566532	NP_054799.4
9689	6239	171608	bli-3	71987396	NP_490686.3
9689	6239	186188	duox-2	17507545	NP_490684.1
9690	9606	53947	A4GALT	8392830	NP_059132.1
9692	9606	56890	MDM1	182515228	NP_059136.2
9694	9606	54107	POLE3	224586804	NP_059139.3
9696	9606	54149	C21orf91	154426331	NP_001093890.1
9697	9606	10458	BAIAP2	9257199	NP_059345.1
9698	9606	10117	ENAM	189491628	NP_114095.2
9700	9606	50613	UBQLN3	8567418	NP_059509.1
9703	9606	55556	ENOSF1	42544119	NP_059982.2
9706	9606	54738	FEV	8923789	NP_059991.1
9711	9606	55571	CNOT11	188497630	NP_060016.3
9712	9606	55572	FOXRED1	8923708	NP_060017.1
9712	6239	178073	CELE_M04B2.4	17541536	NP_502171.1
9714	9606	54749	EPDR1	345110632	NP_060019.2
9716	9606	54752	FNDC8	8922138	NP_060029.1
9717	9606	54756	IL17RD	166063983	NP_060033.3
9719	9606	54757	FAM20A	241896898	NP_060035.2
9720	9606	55577	NAGK	295844834	NP_060037.3
9720	6239	173784	W06B4.2	17536745	NP_494789.1
9726	9606	54762	GRAMD1C	187936935	NP_060047.3
9728	9606	54764	ZRANB1	110815809	NP_060050.2
9729	9606	55584	CHRNA9	70995130	NP_060051.2
9730	9606	55585	UBE2Q1	31543906	NP_060052.3
9731	9606	54765	TRIM44	21361639	NP_060053.2
9732	9606	55586	MIOX	33667030	NP_060054.4
9732	6239	183790	C54E4.5	392898423	NP_500170.3
9734	9606	54766	BTG4	8923958	NP_060059.1
9735	9606	23264	ZC3H7B	27881484	NP_060060.3
9738	9606	28511	NKIRAS2	222136628	NP_001138399.1
9739	9606	55591	VEZT	155030244	NP_060069.3
9741	9606	54778	RNF111	395455085	NP_001257459.1
9745	9606	54780	NSMCE4A	269846904	NP_060085.2
9746	9606	55599	RNPC3	40538732	NP_060089.1
9747	9606	54784	ALKBH4	8923019	NP_060091.1
9747	6239	175765	F09F7.7	25148697	NP_741141.1
9749	9606	54788	DNAJB12	194306640	NP_001002762.2
9749	6239	178040	dnj-1	17538236	NP_502122.1
9752	9606	55602	CDKN2AIP	8923040	NP_060102.1
9754	9606	54793	KCTD9	39753959	NP_060104.2
9756	9606	54797	MED18	188035867	NP_001120822.1
9756	6239	183844	mdt-18	17506247	NP_491869.1
9757	9606	55604	LRRC16A	291190781	NP_060110.4
9760	9606	54801	HAUS6	31377562	NP_060115.3
9761	9606	54805	CNNM2	40068053	NP_060119.3
9761	6239	178499	CELE_C52D10.12	17539402	NP_503052.1
9762	9606	54806	AHI1	199559490	NP_001128303.1
9764	9606	54812	AFTPH	50409939	NP_982261.2
9765	9606	54814	QPCTL	92110027	NP_060129.2
9766	9606	54815	GATAD2A	164519146	NP_060130.3
9767	9606	140803	TRPM6	293597572	NP_001170781.1
9768	9606	55608	ANKRD10	70995241	NP_060134.2
9770	9606	55609	ZNF280C	24308171	NP_060136.1
9772	6239	3565820	otub-1	17558202	NP_506709.1
9773	9606	55612	FERMT1	116686114	NP_060141.3
9774	9606	54822	TRPM7	148612863	NP_060142.3
9778	9606	54828	BCAS3	153218631	NP_001092902.1
9781	9606	54836	BSPRY	154354992	NP_060158.2
9782	9606	54839	LRRC49	312222716	NP_001185946.1
9783	9606	54841	BIVM	22095355	NP_060163.2
9784	9606	54842	MFSD6	144953907	NP_060164.3
9784	6239	176073	R13A5.9	17554606	NP_498662.1
9785	9606	54845	ESRP1	170763525	NP_001030087.2
9787	9606	54851	ANKRD49	41350198	NP_060174.2
9787	6239	175656	F26F4.12	17553212	NP_498030.1
9788	9606	54852	PAQR5	157389023	NP_060175.3
9789	9606	54853	WDR55	38327642	NP_060176.2
9791	9606	54854	FAM83E	153251792	NP_060178.2
9792	9606	54857	GDPD2	284055242	NP_001164663.1
9793	9606	54858	PGPEP1	8923198	NP_060182.1
9793	6239	187440	M04C9.3	71989253	NP_492491.2
9793	6239	187438	M04C9.1	193203041	NP_001122498.1
9793	6239	187439	M04C9.2	193203045	NP_492489.2
9793	6239	185311	F35F10.6	392918605	NP_503910.2
9793	6239	184594	CELE_F16H6.7	193207753	NP_507562.2
9794	9606	54859	ELP6	89145415	NP_001026873.2
9795	9606	55617	TASP1	98991769	NP_060184.2
9795	6239	176508	K01G5.9	32564649	NP_499377.2
9797	9606	54861	SNRK	156105705	NP_060189.3
9798	9606	55620	STAP2	62243769	NP_001013863.1
9800	9606	54866	PPP1R14D	8923226	NP_060196.1
9801	9606	54867	TMEM214	134152721	NP_060197.4
9802	9606	54868	TMEM104	157388943	NP_060198.3
9802	6239	181315	C03A3.2	25152312	NP_509879.2
9803	9606	54870	QRICH1	38570097	NP_060200.2
9804	9606	54873	PALMD	8923243	NP_060204.1
9805	9606	54875	CNTLN	110815815	NP_060208.2
9806	9606	55624	POMGNT1	210147552	NP_060209.3
9808	9606	54877	ZCCHC2	170016069	NP_060212.4
9809	9606	54880	BCOR	183396787	NP_001116857.1
9813	9606	55627	SMPD4	102467481	NP_060421.2
9815	9606	54886	LPPR1	46877066	NP_997182.1
9816	9606	54887	UHRF1BP1	134152667	NP_060224.3
9817	9606	54888	NSUN2	39995082	NP_060225.4
9817	6239	171697	Y48G8AL.5	25143471	NP_490830.2
9818	9606	54890	ALKBH5	148539642	NP_060228.3
9819	9606	54891	INO80D	148539591	NP_060229.3
9820	9606	54892	NCAPG2	116812586	NP_060230.5
9821	9606	55629	PNRC2	8923295	NP_060231.1
9822	9606	54893	MTMR10	124028527	NP_060232.2
9824	9606	54897	CASZ1	119709834	NP_001073312.1
9825	9606	55631	LRRC40	21361633	NP_060238.3
9828	9606	54899	PXK	31543452	NP_060241.2
9830	9606	54901	CDKAL1	93277076	NP_060244.2
9830	6239	190786	Y92H12BL.1	71996771	NP_740783.2
9831	9606	54902	TTC19	406601114	NP_060245.3
9833	9606	54903	MKS1	89242137	NP_060247.2
9834	9606	55635	DEPDC1	166295188	NP_001107592.1
9837	9606	54908	SPDL1	157388975	NP_060255.3
9838	9606	55638	SYBU	153090197	NP_001093220.1
9839	9606	54838	WBP1L	144953882	NP_001077382.1
9840	9606	55640	FLVCR2	190341091	NP_060261.2
9842	9606	54914	FOCAD	150456451	NP_060264.3
9844	9606	54915	YTHDF1	31377750	NP_060268.2
9845	9606	54918	CMTM6	8923370	NP_060271.1
9847	9606	54922	RASIP1	38570105	NP_060275.2
9851	9606	54927	CHCHD3	8923390	NP_060282.1
9852	9606	54928	IMPAD1	157388900	NP_060283.3
9852	6239	173241	CELE_Y6B3B.5	71995905	NP_001021802.1
9853	9606	54929	TMEM161A	8923394	NP_060284.1
9854	9606	54930	HAUS4	261824035	NP_060285.2
9856	9606	55647	RAB20	8923401	NP_060287.1
9857	9606	49856	WRAP73	224586777	NP_060288.3
9858	9606	54931	TRMT10C	117647226	NP_060289.2
9858	6239	259376	F46F11.10	86561199	NP_491647.3
9862	9606	54708	MARCH5	8923415	NP_060294.1
9863	9606	54936	ADPRHL2	8923417	NP_060295.1
9864	9606	100526761	CCDC169-SOHLH2	312032455	NP_001185839.1
9865	9606	54939	COMMD4	21361661	NP_060298.2
9866	9606	54940	OCIAD1	269914128	NP_001161726.1
9869	9606	54943	DNAJC28	93352549	NP_001035282.1
9870	9606	84102	SLC41A2	207444687	NP_115524.3
9871	9606	79888	LPCAT1	33946291	NP_079106.3
9872	9606	54948	MRPL16	8923448	NP_060310.1
9872	6239	188040	mrpl-16	392894790	NP_497965.2
9873	9606	54951	COMMD8	8923458	NP_060315.1
9876	9606	54954	FAM120C	157388908	NP_060318.3
9877	9606	55654	TMEM127	300934846	NP_001180233.1
9878	9606	54956	PARP16	46195794	NP_060321.3
9880	9606	54957	TXNL4B	8923475	NP_060323.1
9881	9606	54958	TMEM160	8923477	NP_060324.1
9882	9606	54960	GEMIN8	109715864	NP_001035944.1
9885	9606	54964	C1orf56	20149646	NP_060330.2
9886	9606	54965	PIGX	261490708	NP_001159776.1
9888	9606	55656	INTS8	70608109	NP_060334.2
9889	9606	55657	ZNF692	209862873	NP_001129508.1
9890	9606	54968	TMEM70	34147498	NP_060336.3
9894	9606	54973	CPSF3L	33300633	NP_060341.2
9894	6239	174310	F10B5.8	32564696	NP_495706.2
9895	9606	140459	ASB6	8923516	NP_060343.1
9896	9606	54978	SLC35F6	31542711	NP_060347.2
9896	6239	174022	C29H12.2	17532155	NP_495226.1
9897	9606	54980	C2orf42	8923528	NP_060350.1
9898	9606	54982	CLN6	8923532	NP_060352.1
9899	9606	64743	WDR13	16445426	NP_060353.2
9901	9606	54985	HCFC1R1	8923536	NP_060355.1
9904	9606	54996	MARC2	31542713	NP_060368.2
9905	9606	53373	TPCN1	219689113	NP_001137291.1
9906	9606	55662	HIF1AN	148596936	NP_060372.2
9909	9606	55004	LAMTOR1	8923579	NP_060377.1
9910	9606	55663	ZNF446	8923582	NP_060378.1
9911	9606	55007	FAM118A	157388973	NP_060381.2
9912	9606	55664	CDC37L1	66773038	NP_060383.2
9914	9606	55011	PIH1D1	8923598	NP_060386.1
9915	9606	55012	PPP2R3C	31542242	NP_060387.2
9916	9606	90550	MCU	24308400	NP_612366.1
9916	6239	177362	mcu-1	17541186	NP_500892.1
9917	9606	55014	STX17	157388937	NP_060389.2
9921	9606	55017	C14orf119	8923615	NP_060394.1
9922	9606	55670	PEX26	189083737	NP_001121121.1
9924	9606	55022	PID1	40255260	NP_060403.3
9926	9606	55024	BANK1	260763960	NP_060405.4
9927	9606	55026	TMEM255A	157388931	NP_060408.3
9928	9606	55028	C17orf80	21361664	NP_060411.2
9929	9606	55031	USP47	544063395	NP_001269588.1
9930	9606	55032	SLC35A5	8923657	NP_060415.1
9931	9606	55034	MOCOS	157388923	NP_060417.2
9931	6239	187534	mocs-1	25147498	NP_510552.2
9933	9606	404093	CUEDC1	428755338	NP_001258804.1
9936	9606	55038	CDCA4	22027511	NP_663747.1
9938	9606	55041	PLEKHB2	388556544	NP_001253994.1
9941	9606	55052	MRPL20	26638657	NP_060441.2
9942	9606	55668	GPATCH2L	40018646	NP_060396.2
9944	9606	55063	ZCWPW1	94721344	NP_060454.3
9945	9606	55064	SPATA6L	261490720	NP_001034484.3
9948	9606	55066	PDPR	194306651	NP_060460.4
9948	6239	172922	CELE_Y106G6H.5	32563613	NP_492730.2
9949	9606	55683	KANSL3	169234787	NP_001108488.1
9951	9606	55069	TMEM248	8922229	NP_060464.1
9952	9606	55070	DET1	33354283	NP_060466.2
9954	9606	55686	MREG	124487399	NP_060470.2
9957	9606	55079	FEZF2	157388917	NP_060478.3
9958	9606	55080	TAPBPL	157739930	NP_060479.3
9960	9606	55082	ARGLU1	134152708	NP_060481.3
9962	9606	55086	CXorf57	193804923	NP_060485.4
9963	9606	55088	C10orf118	36031016	NP_060487.2
9963	6239	176674	cccp-1	17556076	NP_499628.1
9966	9606	55092	TMEM51	209977054	NP_001129689.1
9967	9606	55689	YEATS2	33620755	NP_060493.3
9968	9606	55093	WDYHV1	8922281	NP_060494.1
9968	6239	187641	R06C7.6	17508579	NP_492048.1
9970	9606	55690	PACS1	30089916	NP_060496.2
9971	9606	55691	FRMD4A	116063562	NP_060497.3
9972	9606	55100	WDR70	8922301	NP_060504.1
9972	6239	179027	gad-1	17563948	NP_504635.1
9973	9606	55101	ATP5SL	268832172	NP_060505.2
9974	9606	55102	ATG2B	118197272	NP_060506.5
9976	9606	55105	GPATCH2	8922313	NP_060510.1
9984	9606	55114	ARHGAP17	54860079	NP_001006635.1
9985	9606	55254	TMEM39A	8922756	NP_060736.1
9985	6239	172060	D1007.5	71982714	NP_001021071.1
9986	9606	55119	PRPF38B	166235169	NP_060531.2
9987	9606	55120	FANCL	167860138	NP_001108108.1
9988	9606	55122	AKIRIN2	14149718	NP_060534.1
9991	9606	55128	TRIM68	37622899	NP_060543.5
9992	9606	55130	ARMC4	31657114	NP_060546.2
9994	9606	55133	SRBD1	221136781	NP_060549.4
9994	6239	172040	ZK973.1	17511129	NP_491362.1
9995	9606	55135	WRAP53	221136858	NP_001137462.1
9996	9606	140467	ZNF358	133922582	NP_060553.4
10001	9606	55142	HAUS2	8922430	NP_060567.1
10003	9606	114327	EFHC1	156616292	NP_060570.2
10004	9606	55144	LRRC8D	34222199	NP_060573.2
10005	9606	55145	THAP1	8922446	NP_060575.1
10006	9606	55146	ZDHHC4	8922448	NP_060576.1
10008	9606	55149	MTPAP	190194365	NP_060579.3
10009	9606	55715	DOK4	20070302	NP_060580.2
10010	9606	55151	TMEM38B	8922461	NP_060582.1
10011	9606	55716	LMBR1L	148746216	NP_060583.2
10011	6239	176182	R05D3.2	17554466	NP_498847.1
10015	9606	55156	ARMC1	8922479	NP_060590.1
10017	9606	55160	ARHGEF10L	58761492	NP_060595.3
10018	9606	55161	TMEM33	224589127	NP_060596.2
10018	6239	189617	Y37D8A.17	17555672	NP_499684.1
10019	9606	55165	CEP55	187608537	NP_060601.3
10021	9606	55167	MSL2	38570121	NP_060603.2
10024	9606	55170	PRMT6	227908867	NP_060607.2
10026	9606	55172	DNAAF2	145580588	NP_060609.2
10027	9606	55722	CEP72	62899065	NP_060610.2
10028	9606	55173	MRPS10	16554607	NP_060611.2
10028	6239	189618	mrps-10	17555674	NP_499685.1
10029	9606	55174	INTS10	83582809	NP_060612.2
10030	9606	55175	KLHL11	8922528	NP_060613.1
10033	9606	55178	RNMTL1	8922534	NP_060616.1
10034	9606	55180	LINS	95007030	NP_001035706.1
10036	9606	55182	RNF220	46397375	NP_060620.2
10037	9606	55184	DZANK1	150378537	NP_001092877.1
10039	9606	55186	SLC25A36	157388989	NP_001098117.1
10039	6239	174602	T09F3.2	17536171	NP_496236.1
10043	9606	55726	ASUN	155030185	NP_060634.2
10043	6239	176839	CELE_R02D3.4	17541744	NP_499881.1
10044	9606	55193	PBRM1	93102371	NP_060783.3
10044	6239	172504	pbrm-1	71980955	NP_001021008.1
10046	9606	55198	APPL2	24586663	NP_060641.2
10047	9606	55201	MAP1S	50428935	NP_060644.4
10048	9606	55203	LGI2	21313638	NP_060646.2
10051	9606	55729	ATF7IP	557440804	NP_851997.1
10053	9606	55205	ZNF532	24429588	NP_060651.2
10054	9606	55731	FAM222B	568786307	NP_001275561.1
10055	9606	55206	SBNO1	269846812	NP_001161328.1
10055	6239	175934	let-765	392895336	NP_498455.2
10056	9606	55207	ARL8B	8922601	NP_060654.1
10058	9606	55732	C1orf112	40254931	NP_060656.2
10059	9606	55210	ATAD3A	283436222	NP_001164006.1
10059	6239	174590	atad-3	71990294	NP_496210.2
10061	9606	55213	RCBTB1	57242759	NP_060661.3
10062	9606	55214	LEPREL1	27764882	NP_060662.2
10066	9606	55218	EXD2	301129161	NP_001180292.1
10068	9606	54662	TBC1D13	190014603	NP_060671.3
10068	6239	181406	tbc-13	71990285	NP_510095.2
10069	9606	55220	KLHDC8A	428229668	NP_001258792.1
10070	9606	26586	CKAP2	148664201	NP_001091995.1
10071	9606	55223	TRIM62	217035095	NP_060677.2
10072	9606	55224	ETNK2	186659525	NP_060678.2
10073	9606	55228	PNMAL1	39780597	NP_060685.2
10075	9606	55741	EDEM2	222537737	NP_060687.2
10075	6239	179653	F10C2.5	17559490	NP_506018.1
10076	9606	55233	MOB1A	148747437	NP_060691.2
10077	9606	55742	PARVA	315583337	NP_060692.2
10077	6239	176848	pat-6	17541698	NP_499891.1
10078	9606	55743	CHFR	239048792	NP_001154816.1
10079	9606	55234	SMU1	109948304	NP_060695.2
10079	6239	173175	smu-1	17508727	NP_493279.1
10080	9606	55236	UBA6	150417996	NP_060697.4
10081	9606	55745	AP5M1	224451116	NP_060699.3
10084	9606	55240	STEAP3	56549145	NP_878919.2
10085	9606	55748	CNDP2	271398239	NP_060705.2
10085	6239	175387	Y71H2AM.11	193211059	NP_497606.4
10086	9606	55749	CCAR1	46852388	NP_060707.2
10089	9606	55243	KIRREL	166295173	NP_060710.3
10094	9606	55247	NEIL3	157388969	NP_060718.2
10096	9606	55756	INTS9	223555968	NP_060720.2
10096	6239	179142	CELE_F19F10.12	17559896	NP_504953.1
10097	9606	55248	TMEM206	149158719	NP_060722.2
10098	9606	55759	WDR12	217330644	NP_060726.3
10098	6239	172226	tag-345	17507647	NP_491655.1
10099	9606	55251	PCMTD2	157388995	NP_060727.2
10099	6239	171631	CELE_R119.5	392884631	NP_001248847.1
10100	9606	55761	TTC17	21361787	NP_060729.2
10102	9606	55252	ASXL2	153792780	NP_060733.4
10103	9606	55765	C1orf106	340745328	NP_060735.3
10104	9606	55257	MRGBP	8922764	NP_060740.1
10105	9606	55260	TMEM143	32171254	NP_060743.2
10106	9606	55262	C7orf43	27363480	NP_060745.3
10107	9606	55266	TMEM19	21361720	NP_060749.2
10108	9606	55269	PSPC1	109240550	NP_001035879.1
10109	9606	55270	NUDT15	8922792	NP_060753.1
10110	9606	55273	TMEM100	153792480	NP_001093110.1
10112	9606	55274	PHF10	194328734	NP_060758.2
10112	6239	3565141	phf-10	115533182	NP_001041113.1
10114	9606	55279	ZNF654	112734859	NP_060763.2
10116	9606	55281	TMEM140	512749782	NP_060765.4
10117	9606	55768	NGLY1	21314690	NP_060767.2
10117	6239	173028	png-1	17507705	NP_492913.1
10118	9606	55283	MCOLN3	24496763	NP_060768.8
10118	6239	176074	cup-5	71989597	NP_498664.3
10119	9606	55284	UBE2W	402169569	NP_060769.4
10119	6239	173354	ubc-16	17510293	NP_493587.1
10120	9606	55285	RBM41	283806648	NP_060771.3
10122	9606	55770	EXOC2	21361625	NP_060773.3
10122	6239	174459	sec-5	17536427	NP_495958.1
10123	9606	55771	PRR11	88703045	NP_060774.2
10124	9606	55287	TMEM40	548923663	NP_001271335.1
10126	9606	55773	TBC1D23	312837064	NP_001186127.1
10126	6239	181592	tbc-1	25152654	NP_510485.2
10127	9606	55290	BRF2	22035562	NP_060780.2
10130	9606	55296	TBC1D19	157388983	NP_060787.2
10131	9606	55297	CCDC91	70980531	NP_060788.3
10132	9606	55298	RNF121	21361732	NP_060790.2
10132	6239	182681	rnf-121	17552220	NP_497832.1
10133	9606	55299	BRIX1	55770900	NP_060791.3
