CAEEL01632	ENSG00000278053	1:m	
CAEEL01632	ENSG00000277594	1:m	125210
CAEEL01633	ENSG00000124380	1:1	
CAEEL01636	ENSG00000166411	1:1	
CAEEL01640	ENSG00000167005	1:1	712970
CAEEL01643	ENSG00000138119	1:m	
CAEEL01643	ENSG00000135636	1:m	
CAEEL01644	ENSG00000165702	1:1	
CAEEL01645	ENSG00000158710	n:m	311367
CAEEL01645	ENSG00000149591	n:m	
CAEEL01645	ENSG00000144834	n:m	
CAEEL01646	ENSG00000140259	1:1	
CAEEL01647	ENSG00000005436	1:m	
CAEEL01647	ENSG00000159086	1:m	
CAEEL01649	ENSG00000131013	1:1	
CAEEL01653	ENSG00000181873	1:1	
CAEEL01654	ENSG00000141002	1:1	47156
CAEEL01658	ENSG00000112339	1:1	112736
CAEEL01662	ENSG00000159377	1:1	263305
CAEEL01665	ENSG00000132964	1:m	152728
CAEEL01665	ENSG00000155111	1:m	
CAEEL01668	ENSG00000101182	1:1	
CAEEL01669	ENSG00000102978	1:1	
CAEEL01670	ENSG00000119878	1:1	
CAEEL01673	ENSG00000136875	1:1	
CAEEL01674	ENSG00000178700	1:m	
CAEEL01674	ENSG00000228716	1:m	
CAEEL01681	ENSG00000099800	1:1	
CAEEL01686	ENSG00000147364	1:m	
CAEEL01686	ENSG00000156804	1:m	
CAEEL01687	ENSG00000137845	1:1	100547
CAEEL01689	ENSG00000169718	1:1	
CAEEL01691	ENSG00000054148	1:1	643169
CAEEL01694	ENSG00000115268	1:1	
CAEEL01700	ENSG00000104517	1:1	
CAEEL01704	ENSG00000157483	1:m	
CAEEL01704	ENSG00000142347	1:m	
CAEEL01715	ENSG00000197969	1:1	
CAEEL01717	ENSG00000155875	1:1	
CAEEL01732	ENSG00000051596	1:1	
CAEEL01734	ENSG00000169710	1:1	
CAEEL01748	ENSG00000166664	1:1	
CAEEL01751	ENSG00000184227	n:m	
CAEEL01751	ENSG00000119673	n:m	
CAEEL01751	ENSG00000177465	n:m	
CAEEL01751	ENSG00000276559	n:m	
CAEEL01753	ENSG00000113924	1:1	
CAEEL01756	ENSG00000132600	1:1	
CAEEL01757	ENSG00000112335	1:m	
CAEEL01757	ENSG00000147164	1:m	353380
CAEEL01758	ENSG00000085999	1:1	
CAEEL01760	ENSG00000164985	1:1	
CAEEL01771	ENSG00000101337	1:1	
CAEEL01772	ENSG00000089195	1:1	50499
CAEEL01779	ENSG00000167658	1:1	97301
CAEEL01781	ENSG00000067225	n:m	
CAEEL01781	ENSG00000262785	n:m	
CAEEL01788	ENSG00000144182	1:1	
CAEEL01790	ENSG00000117362	1:m	
CAEEL01790	ENSG00000138613	1:m	
CAEEL01791	ENSG00000166377	1:m	84717
CAEEL01791	ENSG00000054793	1:m	
CAEEL01796	ENSG00000117322	1:1	
CAEEL01799	ENSG00000125630	1:1	80882
CAEEL01802	ENSG00000173614	n:m	
CAEEL01802	ENSG00000163864	n:m	
CAEEL01803	ENSG00000144566	1:1	
CAEEL01805	ENSG00000135069	1:1	161229
CAEEL01809	ENSG00000206557	1:1	
CAEEL01812	ENSG00000130517	1:1	
CAEEL01816	ENSG00000100220	1:1	826106
CAEEL01817	ENSG00000159579	1:1	882950
CAEEL01827	ENSG00000143153	n:m	
CAEEL01827	ENSG00000129244	n:m	
CAEEL01827	ENSG00000069849	n:m	
CAEEL01827	ENSG00000101892	n:m	
CAEEL01834	ENSG00000113558	1:1	
CAEEL01835	ENSG00000136425	1:m	
CAEEL01835	ENSG00000141977	1:m	318571
CAEEL01843	ENSG00000165283	1:1	
CAEEL01844	ENSG00000211456	1:1	119369
CAEEL01845	ENSG00000068745	1:m	
CAEEL01845	ENSG00000176095	1:m	
CAEEL01845	ENSG00000161896	1:m	
CAEEL01846	ENSG00000168807	1:m	
CAEEL01846	ENSG00000101400	1:m	
CAEEL01846	ENSG00000172164	1:m	56874
CAEEL01847	ENSG00000119616	1:1	
CAEEL01849	ENSG00000275349	1:m	
CAEEL01849	ENSG00000277773	1:m	
CAEEL01854	ENSG00000130751	1:1	
CAEEL01861	ENSG00000175161	1:1	
CAEEL01875	ENSG00000178301	1:1	
CAEEL01877	ENSG00000074695	1:1	147050
CAEEL01878	ENSG00000107669	1:1	687674
CAEEL01880	ENSG00000179271	1:1	
CAEEL01882	ENSG00000162521	1:m	
CAEEL01882	ENSG00000102054	1:m	157605
CAEEL01883	ENSG00000125912	1:1	645297
CAEEL01885	ENSG00000105372	1:1	943481
CAEEL01897	ENSG00000105011	1:m	
CAEEL01897	ENSG00000111875	1:m	
CAEEL01899	ENSG00000111880	1:1	109762
CAEEL01901	ENSG00000137876	1:1	
CAEEL01904	ENSG00000188846	1:1	321793
CAEEL01909	ENSG00000167065	n:m	279432
CAEEL01909	ENSG00000189037	n:m	
CAEEL01912	ENSG00000084073	1:1	
CAEEL01913	ENSG00000169895	1:1	
CAEEL01914	ENSG00000204084	1:m	
CAEEL01914	ENSG00000122126	1:m	
CAEEL01919	ENSG00000111405	1:1	
CAEEL01921	ENSG00000175470	1:m	
CAEEL01921	ENSG00000221914	1:m	
CAEEL01923	ENSG00000142910	1:1	18562
CAEEL01930	ENSG00000183785	n:1	
CAEEL01931	ENSG00000135940	1:1	
CAEEL01932	ENSG00000159461	1:1	119959
CAEEL01933	ENSG00000155886	1:1	
CAEEL01942	ENSG00000140598	1:1	
CAEEL01943	ENSG00000101076	n:m	
CAEEL01943	ENSG00000164749	n:m	
CAEEL01945	ENSG00000101076	n:m	
CAEEL01945	ENSG00000164749	n:m	
CAEEL01960	ENSG00000131873	1:m	
CAEEL01960	ENSG00000198108	1:m	96593
CAEEL01964	ENSG00000139133	1:m	
CAEEL01964	ENSG00000175548	1:m	
CAEEL01965	ENSG00000180340	1:m	
CAEEL01965	ENSG00000155760	1:m	
CAEEL01965	ENSG00000157240	1:m	
CAEEL01967	ENSG00000135521	1:1	
CAEEL01977	ENSG00000101146	1:1	195887
CAEEL01980	ENSG00000103274	1:1	
CAEEL01981	ENSG00000151093	1:1	160405
CAEEL01984	ENSG00000204544	1:m	
CAEEL01984	ENSG00000237962	1:m	
CAEEL01984	ENSG00000227506	1:m	
CAEEL01987	ENSG00000144579	1:1	
CAEEL01997	ENSG00000244462	1:1	
CAEEL02002	ENSG00000101654	1:1	
CAEEL02003	ENSG00000172775	1:1	
CAEEL02006	ENSG00000103089	1:1	
CAEEL02008	ENSG00000182117	1:1	626257
CAEEL02009	ENSG00000067704	1:1	
CAEEL02011	ENSG00000092020	1:1	
CAEEL02013	ENSG00000100439	n:m	
CAEEL02013	ENSG00000011198	n:m	
CAEEL02014	ENSG00000055950	1:1	
CAEEL02019	ENSG00000136371	1:1	
CAEEL02020	ENSG00000102890	1:m	
CAEEL02020	ENSG00000062598	1:m	
CAEEL02020	ENSG00000155849	1:m	
CAEEL02021	ENSG00000169118	1:m	
CAEEL02021	ENSG00000259316	1:m	
CAEEL02021	ENSG00000133275	1:m	
CAEEL02021	ENSG00000151292	1:m	
CAEEL02022	ENSG00000274577	1:1	
CAEEL02024	ENSG00000277518	n:1	
CAEEL02033	ENSG00000171863	1:1	650684
CAEEL02037	ENSG00000162736	1:1	
CAEEL02043	ENSG00000255526	1:m	
CAEEL02043	ENSG00000129559	1:m	453337
CAEEL02045	ENSG00000240230	1:1	
CAEEL02047	ENSG00000168959	1:m	
CAEEL02047	ENSG00000152822	1:m	
CAEEL02048	ENSG00000136986	1:1	
CAEEL02049	ENSG00000122557	1:1	
CAEEL02055	ENSG00000156482	1:1	
CAEEL02057	ENSG00000090857	1:1	94604
CAEEL02059	ENSG00000131558	1:1	
CAEEL02064	ENSG00000134996	1:1	310436
CAEEL02072	ENSG00000114446	1:1	880958
CAEEL02084	ENSG00000078902	1:1	238042
CAEEL02085	ENSG00000143376	1:1	
CAEEL02087	ENSG00000100908	1:m	
CAEEL02087	ENSG00000131148	1:m	
CAEEL02088	ENSG00000239672	1:1	
CAEEL02089	ENSG00000113163	1:1	
CAEEL02091	ENSG00000160714	1:m	177878
CAEEL02091	ENSG00000140367	1:m	
CAEEL02092	ENSG00000143106	1:1	290063
CAEEL02093	ENSG00000089157	1:1	
CAEEL02094	ENSG00000133112	1:1	817048
CAEEL02095	ENSG00000143303	1:1	
CAEEL02100	ENSG00000115593	1:1	
CAEEL02104	ENSG00000101680	1:m	
CAEEL02104	ENSG00000196569	1:m	
CAEEL02105	ENSG00000179632	1:1	
CAEEL02106	ENSG00000176261	1:1	
CAEEL02107	ENSG00000088205	1:1	117382
CAEEL02111	ENSG00000154889	1:1	
CAEEL02114	ENSG00000104408	1:1	
CAEEL02116	ENSG00000162526	1:m	
CAEEL02116	ENSG00000206203	1:m	
CAEEL02124	ENSG00000113312	1:1	
CAEEL02125	ENSG00000196365	1:1	92127
CAEEL02127	ENSG00000073578	n:1	
CAEEL02128	ENSG00000186010	1:1	
CAEEL02142	ENSG00000159352	1:1	
CAEEL02144	ENSG00000254598	1:m	
CAEEL02144	ENSG00000070770	1:m	
CAEEL02144	ENSG00000101266	1:m	
CAEEL02145	ENSG00000244005	1:1	143235
CAEEL02156	ENSG00000145495	1:1	88517
CAEEL02191	ENSG00000168438	1:1	121463
CAEEL02195	ENSG00000154059	1:1	225664
CAEEL02196	ENSG00000065615	1:1	
CAEEL02204	ENSG00000146909	1:1	95803
CAEEL02218	ENSG00000108474	1:1	
CAEEL02220	ENSG00000133226	1:1	
CAEEL02225	ENSG00000132424	1:1	
CAEEL02257	ENSG00000136807	1:1	
CAEEL02264	ENSG00000120688	1:1	
CAEEL02265	ENSG00000151092	1:1	
CAEEL02267	ENSG00000076201	1:1	
CAEEL02292	ENSG00000137776	1:m	
CAEEL02292	ENSG00000160633	1:m	
CAEEL02295	ENSG00000152818	1:1	
CAEEL02300	ENSG00000141391	1:m	
CAEEL02300	ENSG00000101166	1:m	
CAEEL02301	ENSG00000265354	1:1	
CAEEL02305	ENSG00000101489	1:1	
CAEEL02320	ENSG00000140564	1:1	
CAEEL02321	ENSG00000114698	1:1	
CAEEL02323	ENSG00000187838	n:m	
CAEEL02323	ENSG00000163746	n:m	
CAEEL02323	ENSG00000188313	n:m	
CAEEL02323	ENSG00000231213	n:m	
CAEEL02348	ENSG00000204160	1:1	
CAEEL02350	ENSG00000145794	1:1	
CAEEL02351	ENSG00000077232	1:1	99587
CAEEL02354	ENSG00000119718	1:1	
CAEEL02359	ENSG00000100823	1:1	
CAEEL02362	ENSG00000184182	1:1	339238
CAEEL02363	ENSG00000162385	1:m	
CAEEL02363	ENSG00000111196	1:m	817012
CAEEL02364	ENSG00000116478	1:m	
CAEEL02364	ENSG00000196591	1:m	
CAEEL02366	ENSG00000158195	1:m	
CAEEL02366	ENSG00000132970	1:m	
CAEEL02366	ENSG00000112290	1:m	
CAEEL02374	ENSG00000240849	1:1	227335
CAEEL02376	ENSG00000154263	1:1	
CAEEL02384	ENSG00000135316	1:1	
CAEEL02411	ENSG00000106077	1:1	
CAEEL02417	ENSG00000105171	1:1	
CAEEL02439	ENSG00000112699	n:1	
CAEEL02446	ENSG00000176597	1:1	
CAEEL02447	ENSG00000149541	n:m	
CAEEL02447	ENSG00000109956	n:m	
CAEEL02447	ENSG00000112309	n:m	
CAEEL02448	ENSG00000156966	1:1	
CAEEL02454	ENSG00000149541	n:m	
CAEEL02454	ENSG00000109956	n:m	
CAEEL02454	ENSG00000112309	n:m	
CAEEL02466	ENSG00000174684	n:1	
CAEEL02467	ENSG00000140297	n:m	
CAEEL02467	ENSG00000111846	n:m	
CAEEL02467	ENSG00000187210	n:m	
CAEEL02468	ENSG00000140297	n:m	
CAEEL02468	ENSG00000111846	n:m	
CAEEL02468	ENSG00000187210	n:m	1017450
CAEEL02471	ENSG00000149541	n:m	
CAEEL02471	ENSG00000109956	n:m	
CAEEL02471	ENSG00000112309	n:m	
CAEEL02492	ENSG00000149541	n:m	
CAEEL02492	ENSG00000109956	n:m	
CAEEL02492	ENSG00000112309	n:m	
CAEEL02497	ENSG00000140297	n:m	
CAEEL02497	ENSG00000111846	n:m	
CAEEL02497	ENSG00000187210	n:m	
CAEEL02502	ENSG00000162396	1:1	158799
CAEEL02507	ENSG00000104763	1:1	773077
CAEEL02508	ENSG00000072958	1:1	167614
CAEEL02511	ENSG00000146143	1:1	54304
CAEEL02512	ENSG00000181704	1:1	
CAEEL02513	ENSG00000140382	1:1	
CAEEL02531	ENSG00000198049	n:m	
CAEEL02531	ENSG00000166148	n:m	
CAEEL02531	ENSG00000180914	n:m	
CAEEL02531	ENSG00000126895	n:m	
CAEEL02536	ENSG00000187778	1:1	
CAEEL02537	ENSG00000152234	1:1	
CAEEL02542	ENSG00000111832	1:1	
CAEEL02543	ENSG00000102981	1:m	
CAEEL02543	ENSG00000178184	1:m	
CAEEL02543	ENSG00000124171	1:m	
CAEEL02562	ENSG00000155959	1:1	831258
CAEEL02563	ENSG00000166166	1:1	
CAEEL02564	ENSG00000131475	1:1	909338
CAEEL02566	ENSG00000126261	1:1	112364
CAEEL02574	ENSG00000163382	1:1	
CAEEL02576	ENSG00000105723	1:m	
CAEEL02576	ENSG00000082701	1:m	
CAEEL02577	ENSG00000197818	1:1	
CAEEL02580	ENSG00000144021	1:1	160264
CAEEL02586	ENSG00000083097	1:1	
CAEEL02587	ENSG00000183513	1:1	
CAEEL02588	ENSG00000149657	1:m	
CAEEL02588	ENSG00000262860	1:m	
CAEEL02590	ENSG00000119782	1:m	
CAEEL02590	ENSG00000088832	1:m	
CAEEL02596	ENSG00000161533	n:1	
CAEEL02597	ENSG00000161533	n:1	
CAEEL02598	ENSG00000161533	n:1	
CAEEL02603	ENSG00000094841	1:1	237673
CAEEL02604	ENSG00000183785	n:1	
CAEEL02605	ENSG00000136930	1:1	
CAEEL02606	ENSG00000242372	1:1	702310
CAEEL02607	ENSG00000104883	1:1	
CAEEL02608	ENSG00000117308	1:1	
CAEEL02609	ENSG00000132394	1:1	
CAEEL02612	ENSG00000122692	1:1	127433
CAEEL02613	ENSG00000064270	1:m	
CAEEL02613	ENSG00000017260	1:m	
CAEEL02643	ENSG00000185722	1:1	
CAEEL02662	ENSG00000187838	n:m	
CAEEL02662	ENSG00000163746	n:m	
CAEEL02662	ENSG00000188313	n:m	224855
CAEEL02662	ENSG00000231213	n:m	
CAEEL02672	ENSG00000101181	1:1	
CAEEL02675	ENSG00000198900	1:m	
CAEEL02675	ENSG00000184428	1:m	
CAEEL02680	ENSG00000123360	1:1	
CAEEL02683	ENSG00000214872	1:1	
CAEEL02686	ENSG00000138430	1:1	181952
CAEEL02693	ENSG00000022277	1:1	225923
CAEEL02694	ENSG00000155463	1:1	
CAEEL02695	ENSG00000083937	1:1	
CAEEL02704	ENSG00000164209	1:1	
CAEEL02708	ENSG00000164941	1:1	
CAEEL02711	ENSG00000139684	1:1	221514
CAEEL02713	ENSG00000140876	1:1	
CAEEL02720	ENSG00000101844	1:1	
CAEEL02721	ENSG00000069974	1:m	298468
CAEEL02721	ENSG00000041353	1:m	
CAEEL02722	ENSG00000096171	1:m	
CAEEL02722	ENSG00000224264	1:m	
CAEEL02722	ENSG00000231945	1:m	
CAEEL02725	ENSG00000113593	1:1	114227
CAEEL02727	ENSG00000105220	1:1	
CAEEL02728	ENSG00000184787	1:1	344320
CAEEL02729	ENSG00000160948	1:1	
CAEEL02730	ENSG00000032389	1:1	
CAEEL02731	ENSG00000064545	1:m	
CAEEL02731	ENSG00000164180	1:m	53538
CAEEL02734	ENSG00000164346	1:1	250149
CAEEL02735	ENSG00000184702	1:m	
CAEEL02735	ENSG00000122545	1:m	
CAEEL02739	ENSG00000071082	1:1	389183
CAEEL02741	ENSG00000131143	1:m	643910
CAEEL02741	ENSG00000131055	1:m	
CAEEL02750	ENSG00000183921	n:m	
CAEEL02750	ENSG00000184860	n:m	
CAEEL02751	ENSG00000223802	1:1	
CAEEL02754	ENSG00000104331	1:1	210215
CAEEL02757	ENSG00000154222	1:m	
CAEEL02757	ENSG00000132024	1:m	95170
CAEEL02759	ENSG00000164978	1:1	
CAEEL02761	ENSG00000274523	1:1	
CAEEL02763	ENSG00000090316	1:1	681335
CAEEL02764	ENSG00000267228	1:1	
CAEEL02774	ENSG00000122728	1:m	
CAEEL02774	ENSG00000147133	1:m	79075
CAEEL02783	ENSG00000140455	1:1	
CAEEL02784	ENSG00000137154	1:1	
CAEEL02813	ENSG00000111802	1:1	651851
CAEEL02814	ENSG00000105879	1:1	
CAEEL02815	ENSG00000025796	1:1	104188
CAEEL02816	ENSG00000131495	1:1	671917
CAEEL02831	ENSG00000047932	1:1	164251
CAEEL02838	ENSG00000104313	1:1	
CAEEL02846	ENSG00000183856	1:m	
CAEEL02846	ENSG00000140575	1:m	
CAEEL02846	ENSG00000145703	1:m	
CAEEL02855	ENSG00000176105	n:m	
CAEEL02855	ENSG00000197122	n:m	
CAEEL02855	ENSG00000010810	n:m	
CAEEL02856	ENSG00000164307	1:1	
CAEEL02858	ENSG00000198478	1:m	407763
CAEEL02858	ENSG00000131171	1:m	
CAEEL02859	ENSG00000068912	1:1	141281
CAEEL02860	ENSG00000145740	1:1	105575
CAEEL02861	ENSG00000127884	n:1	
CAEEL02862	ENSG00000256349	1:1	880767
CAEEL02867	ENSG00000141499	1:1	
CAEEL02868	ENSG00000166747	1:1	98353
CAEEL02869	ENSG00000070610	1:1	
CAEEL02870	ENSG00000163170	1:1	
CAEEL02875	ENSG00000008988	1:1	811251
CAEEL02876	ENSG00000178028	1:1	
CAEEL02878	ENSG00000247626	1:1	112686
CAEEL02888	ENSG00000143549	1:m	
CAEEL02888	ENSG00000140416	1:m	
CAEEL02893	ENSG00000116903	1:1	
CAEEL02897	ENSG00000099256	1:m	
CAEEL02897	ENSG00000165704	1:m	1022136
CAEEL02899	ENSG00000086619	1:1	1012069
CAEEL02900	ENSG00000169919	1:1	
CAEEL02901	ENSG00000143753	n:m	
CAEEL02901	ENSG00000168350	n:m	
CAEEL02903	ENSG00000139496	1:1	
CAEEL02905	ENSG00000167264	1:1	147950
CAEEL02908	ENSG00000100804	1:m	
CAEEL02908	ENSG00000231631	1:m	
CAEEL02909	ENSG00000171135	1:1	622290
CAEEL02910	ENSG00000171208	1:1	
CAEEL02916	ENSG00000168036	1:1	
CAEEL02919	ENSG00000177034	1:1	
CAEEL02920	ENSG00000140403	1:m	
CAEEL02920	ENSG00000086061	1:m	
CAEEL02922	ENSG00000197728	1:1	856486
CAEEL02924	ENSG00000130299	1:1	
CAEEL02926	ENSG00000112282	1:1	
CAEEL02927	ENSG00000116791	1:1	
CAEEL02928	ENSG00000244687	1:m	
CAEEL02928	ENSG00000169139	1:m	359496
CAEEL02929	ENSG00000172273	1:1	
CAEEL02934	ENSG00000155868	1:1	
CAEEL02935	ENSG00000104343	1:1	334845
CAEEL02938	ENSG00000165792	1:1	
CAEEL02942	ENSG00000197616	n:m	
CAEEL02942	ENSG00000092054	n:m	
CAEEL02942	ENSG00000133020	n:m	
CAEEL02942	ENSG00000264424	n:m	
CAEEL02942	ENSG00000109061	n:m	
CAEEL02942	ENSG00000125414	n:m	
CAEEL02942	ENSG00000109063	n:m	
CAEEL02944	ENSG00000186417	n:1	
CAEEL02945	ENSG00000277518	n:1	
CAEEL02948	ENSG00000142875	1:m	
CAEEL02948	ENSG00000072062	1:m	156968
CAEEL02953	ENSG00000184508	1:1	
CAEEL02959	ENSG00000156535	1:1	
CAEEL02961	ENSG00000177084	1:1	78707
CAEEL02962	ENSG00000176623	1:1	
CAEEL02963	ENSG00000136492	1:1	
CAEEL02967	ENSG00000143401	1:m	
CAEEL02967	ENSG00000136938	1:m	
CAEEL02969	ENSG00000166794	1:1	
CAEEL02970	ENSG00000007202	1:1	
CAEEL02971	ENSG00000143570	1:1	
CAEEL02972	ENSG00000131153	1:1	
CAEEL02976	ENSG00000167995	1:1	
CAEEL02982	ENSG00000169371	1:1	702521
CAEEL02988	ENSG00000100519	1:1	185181
CAEEL02992	ENSG00000090054	1:1	
CAEEL02993	ENSG00000118094	n:1	
CAEEL02994	ENSG00000138303	1:1	
CAEEL03000	ENSG00000100294	1:1	
CAEEL03001	ENSG00000159322	1:1	46251
CAEEL03002	ENSG00000108848	n:1	153939
CAEEL03003	ENSG00000115128	1:1	371709
CAEEL03007	ENSG00000099960	1:1	
CAEEL03009	ENSG00000197415	1:1	91967
CAEEL03013	ENSG00000162552	1:1	207139
CAEEL03015	ENSG00000156875	1:1	
CAEEL03017	ENSG00000086504	1:1	
CAEEL03023	ENSG00000182551	n:1	
CAEEL03032	ENSG00000040487	1:1	
CAEEL03034	ENSG00000180176	1:1	
CAEEL03038	ENSG00000203705	1:1	741296
CAEEL03042	ENSG00000108528	1:1	
CAEEL03044	ENSG00000116288	1:1	303100
CAEEL03049	ENSG00000137274	1:1	
CAEEL03061	ENSG00000158710	n:m	
CAEEL03061	ENSG00000149591	n:m	
CAEEL03061	ENSG00000144834	n:m	
CAEEL03072	ENSG00000117620	1:1	
CAEEL03075	ENSG00000159147	1:1	
CAEEL03076	ENSG00000136271	1:1	
CAEEL03088	ENSG00000225526	1:1	
CAEEL03090	ENSG00000100216	1:1	369659
CAEEL03093	ENSG00000073536	1:1	
CAEEL03094	ENSG00000099995	1:1	
CAEEL03110	ENSG00000105401	1:1	1012292
CAEEL03125	ENSG00000146828	1:1	93097
CAEEL03130	ENSG00000166133	1:1	139769
CAEEL03148	ENSG00000079134	1:1	
CAEEL03149	ENSG00000114767	1:1	
CAEEL03179	ENSG00000182853	n:1	
CAEEL03183	ENSG00000151498	1:1	
CAEEL03193	ENSG00000123130	n:1	
CAEEL03250	ENSG00000134575	1:m	
CAEEL03250	ENSG00000142513	1:m	
CAEEL03260	ENSG00000076555	n:m	
CAEEL03260	ENSG00000275176	n:m	
CAEEL03287	ENSG00000104412	1:1	
CAEEL03288	ENSG00000159423	1:1	131217
CAEEL03289	ENSG00000157107	1:1	89053
CAEEL03307	ENSG00000103051	1:1	881891
CAEEL03309	ENSG00000100601	1:1	
CAEEL03311	ENSG00000165271	1:1	
CAEEL03330	ENSG00000005421	n:m	
CAEEL03330	ENSG00000105852	n:m	
CAEEL03330	ENSG00000105854	n:m	
CAEEL03381	ENSG00000115616	n:1	
CAEEL03548	ENSG00000156239	1:1	257890
CAEEL03551	ENSG00000182087	1:1	
CAEEL03552	ENSG00000080618	n:m	
CAEEL03552	ENSG00000153002	n:m	
CAEEL03552	ENSG00000163751	n:m	
CAEEL03552	ENSG00000165078	n:m	
CAEEL03555	ENSG00000173436	1:1	
CAEEL03557	ENSG00000163468	1:1	135217
CAEEL03564	ENSG00000163207	1:1	
CAEEL03571	ENSG00000204977	1:m	
CAEEL03571	ENSG00000213186	1:m	
CAEEL03619	ENSG00000064419	1:1	
CAEEL03620	ENSG00000020426	1:1	702710
CAEEL03635	ENSG00000168883	1:1	110138
CAEEL03670	ENSG00000171303	1:m	
CAEEL03670	ENSG00000169427	1:m	
CAEEL03684	ENSG00000148225	1:1	
CAEEL03707	ENSG00000174780	1:1	
CAEEL03712	ENSG00000180549	1:1	
CAEEL03730	ENSG00000275600	1:1	152797
CAEEL03731	ENSG00000127445	1:1	
CAEEL03732	ENSG00000176022	1:1	
CAEEL03737	ENSG00000157191	1:m	880694
CAEEL03737	ENSG00000089818	1:m	
CAEEL03739	ENSG00000132563	1:1	
CAEEL03783	ENSG00000132485	1:1	
CAEEL03784	ENSG00000129083	1:1	90704
CAEEL03791	ENSG00000204539	1:1	
CAEEL03792	ENSG00000104823	n:1	
CAEEL03829	ENSG00000180332	n:1	
CAEEL03833	ENSG00000180332	n:1	
CAEEL03928	ENSG00000113141	1:1	
CAEEL03933	ENSG00000134480	1:1	
CAEEL03940	ENSG00000065000	1:1	
CAEEL04052	ENSG00000012504	1:1	
CAEEL04061	ENSG00000197580	1:1	
CAEEL04063	ENSG00000141934	1:m	
CAEEL04063	ENSG00000067113	1:m	
CAEEL04081	ENSG00000115233	n:1	644397
CAEEL04089	ENSG00000198814	1:1	
CAEEL04106	ENSG00000092931	n:1	
CAEEL04120	ENSG00000118454	1:1	40478
CAEEL04122	ENSG00000133028	1:1	644174
CAEEL04123	ENSG00000125651	1:1	
CAEEL04124	ENSG00000130045	n:1	
CAEEL04131	ENSG00000131876	1:1	
CAEEL04132	ENSG00000143256	1:1	766701
CAEEL04133	ENSG00000105671	1:1	
CAEEL04135	ENSG00000198604	1:1	81383
CAEEL04141	ENSG00000128050	1:1	799104
CAEEL04147	ENSG00000142168	n:1	
CAEEL04148	ENSG00000162813	1:1	237553
CAEEL04149	ENSG00000164934	1:1	129787
CAEEL04156	ENSG00000104142	1:1	
CAEEL04164	ENSG00000108509	1:1	
CAEEL04178	ENSG00000142627	1:m	
CAEEL04178	ENSG00000133216	1:m	
CAEEL04178	ENSG00000116106	1:m	
CAEEL04178	ENSG00000044524	1:m	
CAEEL04178	ENSG00000080224	1:m	
CAEEL04178	ENSG00000154928	1:m	
CAEEL04178	ENSG00000182580	1:m	
CAEEL04179	ENSG00000100523	1:1	
CAEEL04182	ENSG00000162542	1:1	121514
CAEEL04193	ENSG00000156413	1:1	
CAEEL04195	ENSG00000149948	1:1	
CAEEL04206	ENSG00000197170	1:1	47949
CAEEL04207	ENSG00000244588	n:m	
CAEEL04207	ENSG00000164754	n:m	
CAEEL04210	ENSG00000197157	1:1	
CAEEL04211	ENSG00000167721	1:1	100936
CAEEL04212	ENSG00000144357	1:1	
CAEEL04219	ENSG00000174567	1:m	
CAEEL04219	ENSG00000111711	1:m	
CAEEL04241	ENSG00000145348	1:1	93094
CAEEL04247	ENSG00000007923	1:1	
CAEEL04261	ENSG00000079739	1:1	125374
CAEEL04266	ENSG00000104969	1:m	207936
CAEEL04266	ENSG00000197860	1:m	
CAEEL04276	ENSG00000132763	1:1	40329
CAEEL04284	ENSG00000167799	1:1	
CAEEL04285	ENSG00000275903	1:1	317403
CAEEL04290	ENSG00000173812	1:m	821682
CAEEL04290	ENSG00000114784	1:m	
CAEEL04291	ENSG00000069943	1:1	
CAEEL04292	ENSG00000115561	1:1	
CAEEL04295	ENSG00000171865	1:1	247234
CAEEL04300	ENSG00000206463	1:1	135560
CAEEL04303	ENSG00000197442	1:m	
CAEEL04303	ENSG00000180815	1:m	
CAEEL04304	ENSG00000123154	1:1	
CAEEL04305	ENSG00000136197	1:1	
CAEEL04306	ENSG00000165501	1:1	
CAEEL04307	ENSG00000167110	1:1	
CAEEL04311	ENSG00000116251	1:m	
CAEEL04311	ENSG00000163584	1:m	381219
CAEEL04315	ENSG00000198887	1:1	
CAEEL04320	ENSG00000164244	1:1	
CAEEL04321	ENSG00000075651	1:1	654058
CAEEL04336	ENSG00000104823	n:1	
CAEEL04346	ENSG00000120262	1:1	
CAEEL04353	ENSG00000116748	1:1	
CAEEL04357	ENSG00000107404	1:m	
CAEEL04357	ENSG00000004975	1:m	
CAEEL04357	ENSG00000161202	1:m	
CAEEL04361	ENSG00000014257	1:1	
CAEEL04379	ENSG00000147471	1:1	2383
CAEEL04383	ENSG00000117899	1:1	46288
CAEEL04384	ENSG00000180104	1:1	
CAEEL04388	ENSG00000023697	1:1	
CAEEL04389	ENSG00000119523	1:1	139824
CAEEL04391	ENSG00000067606	1:m	
CAEEL04391	ENSG00000163558	1:m	
CAEEL04392	ENSG00000186094	1:1	
CAEEL04394	ENSG00000170502	1:1	220212
CAEEL04395	ENSG00000089234	1:1	126291
CAEEL04397	ENSG00000161040	1:1	
CAEEL04398	ENSG00000067596	1:1	
CAEEL04411	ENSG00000149182	1:m	
CAEEL04411	ENSG00000242247	1:m	
CAEEL04416	ENSG00000176884	1:1	
CAEEL04421	ENSG00000182180	1:1	
CAEEL04431	ENSG00000105325	1:1	
CAEEL04466	ENSG00000243725	1:1	
